Textbox25,Textbox26
NPSpecies - The National Park Service biodiversity database.  IRMA Portal version.https://irma.nps.gov/npspecies.  Accessed 7/25/2025 8:30:15 PM,"NatureServe Global (G) and State (S) Conservation Status Rank List - NatureServe. 2025. NatureServe Explorer [web application]. NatureServe, Arlington, Virginia. Available https://explorer.natureserve.org/. (Accessed: July 9, 2025). This information is provided by NatureServe (www.natureserve.org) and its network of natural heritage member programs, a leading source of information about rare and endangered species, and threatened ecosystems."

Textbox46,Category1,CategoryGroup,Textbox51,PreferredCommonNames1,OccwTag,Abundance,NatwTags,NPSTags,ParkTags,RefCount,ObsCount,VouCount,ExternalLinkCount,TESS,StateStatuses,Ozone,GRank,SRank1,Textbox52,Textbox1
,Vascular Plants,Asparagales/Orchidaceae,Corallorrhiza maculata,"spotted coralroot, summer coralroot",Present,Common,Native,Exploitation Concern,,1,0,7,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Asparagales/Orchidaceae,Corallorrhiza striata,"hooded coralroot, striped coralroot",Present,Uncommon,Native,Exploitation Concern,,1,0,7,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Asparagales/Orchidaceae,Cypripedium montanum,"mountain lady's slipper, mountain ladyslipper",Present,Rare,Native,"Exploitation Concern, Management Priority",,1,0,8,0,RT,,,G4G5,CA: S4,- ,Report Species Count: 2086
,Vascular Plants,Asparagales/Orchidaceae,Epipactis gigantea,"giant helleborine, stream orchid",Present,Rare,Native,"Exploitation Concern, Management Priority",,1,0,8,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asparagales/Orchidaceae,Epipactis helleborine,broadleaf helleborine,Present,Rare,Non-native,,,1,0,0,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Asparagales/Orchidaceae,Goodyera oblongifolia,"rattlesnake plantain, western rattlesnake plantain",Present,Uncommon,Native,Exploitation Concern,,1,0,4,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asparagales/Orchidaceae,Listera convallarioides,"broadleaf twayblade, broad-lip twayblade, broadlipped listera, broadlipped twayblade",Present,Uncommon,Native,Exploitation Concern,,1,0,8,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asparagales/Orchidaceae,Piperia colemanii,Coleman's piperia,Present,Rare,Native,Management Priority,,1,0,4,0,,,,G4,CA: S4,- ,Report Species Count: 2086
,Vascular Plants,Asparagales/Orchidaceae,Piperia transversa,royal rein orchid,Present,Uncommon,Native,Exploitation Concern,,1,0,3,0,,,,G4?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asparagales/Orchidaceae,Piperia unalascensis,"Alaska bog orchid, Alaska rein orchid, Alaskan rein-orchid, slender-spire orchid",Present,Uncommon,Native,Exploitation Concern,,1,0,4,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asparagales/Orchidaceae,Platanthera leucostachys,"bog orchid, Sierra bog orchid",Present,Uncommon,Native,Exploitation Concern,,1,0,16,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Asparagales/Orchidaceae,Platanthera sparsiflora,"canyon bog orchid, sparse-flowered bog orchid",Present,Uncommon,Native,Exploitation Concern,,1,0,18,0,,,,G4G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asparagales/Orchidaceae,Platanthera yosemitensis,,Present,Rare,Native,"Exploitation Concern, Management Priority",,1,0,8,0,,,,G2,CA: S2,- ,Report Species Count: 2086
,Vascular Plants,Asparagales/Orchidaceae,Spiranthes porrifolia,"creamy ladies'-tresses, creamy lady's tresses, western lady's tresses",Present,Rare,Native,"Exploitation Concern, Management Priority",,1,0,3,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asparagales/Orchidaceae,Spiranthes romanzoffiana,"hooded ladies'-tresses, hooded lady's tresses",Present,Common,Native,Exploitation Concern,,1,0,12,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asparagales/Orchidaceae,Spiranthes stellata,,Present,Rare,Native,Exploitation Concern,,1,0,6,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Achillea millefolium,"bloodwort, carpenter's weed, common yarrow, hierba de las cortaduras, milenrama, milfoil, plumajillo, western yarrow, yarrow",Present,Common,Native,,,1,0,22,0,,,O,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Adenocaulon bicolor,American trailplant,Present,Common,Native,,,1,0,9,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Ageratina occidentalis,"western eupatorium, western joepyeweed, western snakeroot",Present,Uncommon,Native,,,1,0,21,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Agoseris aurantiaca,"orange agoseris, orange-flowered false-dandelion",Present,Uncommon,Native,,,1,0,1,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Agoseris elata,tall agoseris,Present,Uncommon,Native,,,1,0,3,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Agoseris glauca var. laciniata,"Arizona mountain dandelion, false agoseris",Present,Uncommon,Native,,,1,0,5,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Agoseris glauca var. monticola,pale agoseris,Present,Uncommon,Native,,,1,0,6,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Agoseris grandiflora,"bigflower agoseris, shortbeak agoseris",Present,Uncommon,Native,,,1,0,2,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Agoseris heterophylla,"annual agoseris, annual goatsbeard, mountain dandelion",Present,Common,Native,,,1,0,9,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Agoseris retrorsa,spearleaf agoseris,Present,Uncommon,Native,,,1,0,5,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Anaphalis margaritacea,"common pearlyeverlasting, pearly everlasting, pearly-everlasting, western pearly everlasting, western pearlyeverlasting",Present,Common,Native,,,1,0,15,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Antennaria argentea,"silver pussytoes, silvery pussytoes",Present,Uncommon,Native,,,1,0,1,0,,,,G4G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Antennaria corymbosa,"flattop pussytoes, flat-top pussytoes, meadow everlasting",Present,Uncommon,Native,,,1,0,18,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Antennaria media,Rocky Mountain pussytoes,Present,Uncommon,Native,,,1,0,12,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Antennaria rosea ssp. confinis,rosy pussytoes,Present,Unknown,Native,,,0,0,3,0,,,,G5T4T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Antennaria umbrinella,"brown everlasting, umber pussytoes",Present,Uncommon,Native,,,1,0,2,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Anthemis cotula,"chamomile, dog fennel, dogfennel, mayweed, mayweed chamomile, mayweed dogfennel, stinking chamomile, stinkweed",Present,Uncommon,Non-native,,,1,0,2,0,,,,G5,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Arnica amplexicaulis,"clasping arnica, streambank arnica",Present,Uncommon,Native,,,1,0,5,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Arnica chamissonis ssp. foliosa,Chamisso arnica,Present,Uncommon,Native,,,1,0,4,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Arnica cordifolia,"heartleaf arnica, heart-leaf leopardbane",Present,Uncommon,Native,,,1,0,9,0,RT,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Arnica discoidea,rayless arnica,Present,Uncommon,Native,,,1,0,15,0,,,,G4?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Arnica diversifolia,,Present,Uncommon,Native,,,1,0,1,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Arnica latifolia,broadleaf arnica,Present,Uncommon,Native,,,1,0,2,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Arnica longifolia,"longleaf arnica, spearleaf arnica",Present,Uncommon,Native,,,1,0,10,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Arnica mollis,"hairy arnica, wooly arnica",Present,Uncommon,Native,,,1,0,23,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Arnica nevadensis,Nevada arnica,Present,Common,Native,,,1,0,13,0,,,,G3G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Arnica parryi ssp. sonnei,Sonne's arnica,Present,Uncommon,Native,,,1,0,0,0,,,,G5T3T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Artemisia arbuscula ssp. arbuscula,"gray low sagebrush, little sagebrush",Present,Uncommon,Native,,,1,0,1,0,,,,G5T3T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Artemisia cana ssp. bolanderi,"Bolander's silver sagebrush, silver sagebrush",Present,Uncommon,Native,,,1,0,0,0,RT,,,G5T3?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Artemisia douglasiana,"Douglas' mugwort, Douglas' sagewort",Present,Common,Native,,,1,0,4,0,,,"O, BI",G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Artemisia dracunculus,"false tarragon, green sagewort, silky wormwood, tarragon, wormwood",Present,Common,Native,,,1,0,7,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Artemisia ludoviciana ssp. incompta,"Columbia River wormwood, mountain sagewort, white sagebrush",Present,Common,Native,,,1,0,8,0,,,,G5T3T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Artemisia norvegica ssp. saxatilis,boreal sagebrush,Present,Uncommon,Native,,,1,0,21,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Artemisia rothrockii,timberline sagebrush,Present,Common,Native,,,1,0,12,0,,,,G4G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Artemisia spiciformis,big sagebrush,Present,Uncommon,Native,,,0,0,14,0,,,,G3G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Artemisia tridentata ssp. tridentata,"basin big sagebrush, big sagebrush",Present,Unknown,Native,,,0,0,7,0,,,,G5T4T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Artemisia tridentata ssp. vaseyana,"big sagebrush, mountain big sagebrush",Present,Uncommon,Native,,,1,0,14,0,,,,G5T4T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Aster alpigenus var. andersonii,,Present,Common,Native,,,1,0,35,0,,,,,,"- Aster alpigenus ssp. andersonii, Oreostemma alpigenum",Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Aster ascendens,Chile aster,Present,Uncommon,Native,,,1,0,13,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Aster breweri,,Present,Common,Native,,,1,0,24,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Aster eatonii,Eaton's aster,Probably Present,,Native,,,0,0,2,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Aster foliaceus var. lyallii,,Present,Uncommon,Native,,,1,0,0,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Aster foliaceus var. parryi,Parry's aster,Present,Uncommon,Native,,,1,0,5,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Aster integrifolius,thickstem aster,Present,Common,Native,,,1,0,13,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Aster occidentalis var. occidentalis,western aster,Present,Common,Native,,,1,0,7,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Aster occidentalis var. yosemitanus,Yosemite aster,Present,Common,Native,,,1,0,10,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Aster oregonensis,,Present,Uncommon,Native,,,1,0,6,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Baccharis pilularis,coyotebrush,Present,Uncommon,Native,,,1,0,0,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Balsamorhiza deltoidea,deltoid balsamroot,Present,Uncommon,Native,,,1,0,5,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Balsamorhiza macrolepis,"California balsamroot, silvery balsamroot",Present,Rare,Native,Management Priority,,0,0,2,0,,,,G2,CA: S2,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Balsamorhiza sagittata,arrowleaf balsamroot,Present,Uncommon,Native,,,1,0,3,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Bidens cernua var. cernua,,Present,Uncommon,Native,,,1,0,7,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Bidens tripartita,"threelobe beggarticks, three-lobe beggarticks",Present,Unknown,Non-native,,,0,0,2,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Brickellia californica,"California brickellbush, Jepson's brickellbush",Present,Common,Native,,,1,0,4,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Brickellia grandiflora,"mountain brickellbush, tasselflower brickellbush, tasselflower brickellia",Present,Uncommon,Native,,,1,0,7,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Calycadenia mollis,soft western rosinweed,Present,Uncommon,Native,,,1,0,8,0,,,,G3?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Calycadenia multiglandulosa,,Present,Uncommon,Native,,,1,0,1,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Centaurea cyanus,"bachelor's button, cornflower, garden cornflower",Present,Uncommon,Non-native,Management Priority,,0,0,1,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Centaurea melitensis,"Malta starthistle, Maltese star thistle, Maltese star-thistle, Napa thistle, spotted knapweed, tocalote",Present,Uncommon,Non-native,Management Priority,,1,0,2,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Centaurea solstitialis,"yellow star thistle, yellow starthistle, yellow star-thistle",Present,Uncommon,Non-native,Management Priority,,1,0,1,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Chaenactis alpigena,"Sierra pincushion, southern Sierra pincushion",Present,Uncommon,Native,,,1,0,15,0,,,,G3?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Chaenactis douglasii var. douglasii,"Douglas' dustymaiden, dusty-maiden",Present,Uncommon,Native,,,1,0,17,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Chaenactis glabriuscula var. heterocarpha,yellow pincushion,Present,Unknown,Native,,,0,0,1,0,,,,G5T3T4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Chaenactis glabriuscula var. megacephala,yellow pincushion,Present,Uncommon,Native,,,1,0,2,0,,,,G5T3?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Chamomilla suaveolens,,Present,Uncommon,Non-native,,,1,0,1,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Chrysothamnus nauseosus ssp. albicaulis,,Present,Uncommon,Native,,,1,0,5,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Chrysothamnus nauseosus ssp. bernardinus,,Present,Uncommon,Native,,,0,0,2,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Chrysothamnus parryi ssp. monocephalus,,Present,Common,Native,,,1,0,3,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Cirsium andersonii,"Anderson's thistle, rose thistle",Present,Common,Native,,,1,0,14,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Cirsium occidentale var. californicum,cobwebby thistle,Present,Common,Native,,,1,0,8,0,,,,G3G4T3T4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Cirsium scariosum,meadow thistle,Present,Common,Native,,,1,0,8,0,,,,G5,,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Cirsium vulgare,"bull thistle, common thistle, spear thistle",Present,Common,Non-native,Management Priority,,1,0,6,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Cnicus benedictus,"blessed thistle, blessed-thistle",Present,Uncommon,Non-native,,,1,0,2,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Conyza canadensis,"Canada horseweed, Canadian horseweed, horseweed, horseweed fleabane, mares tail, marestail",Present,Common,Native,,,1,0,8,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Coreopsis lanceolata,garden coreopsis,Probably Present,,Non-native (Cultivated),,,0,0,1,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Crepis acuminata,"longleaf hawksbeard, long-leaf hawksbeard, tapertip hawksbeard",Present,Uncommon,Native,,,1,0,11,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Crepis capillaris,"smooth hawksbeard, smooth hawk's-beard",Present,Uncommon,Non-native,,,1,0,3,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Crepis intermedia,"gray hawksbeard, limestone hawksbeard",Present,Uncommon,Native,,,1,0,5,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Crepis nana,"dwarf alpine hawksbeard, small hawksbeard, tiny hawksbeard",Present,Uncommon,Native,,,1,0,0,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Crepis occidentalis,"largeflower hawksbeard, large-flower hawk's-beard, western hawksbeard",Present,Uncommon,Native,,,1,0,0,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Dugaldia hoopesii,,Present,Uncommon,Native,,,1,0,0,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Ericameria arborescens,goldenfleece,Present,Uncommon,Native,,,1,0,5,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Ericameria bloomeri,"Bloomer's goldenbush, rabbitbush",Present,Common,Native,,,1,0,28,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Ericameria cuneata var. cuneata,cliff goldenbush,Present,Uncommon,Native,,,1,0,10,0,,,,G5TNR,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Ericameria discoidea,whitestem goldenbush,Present,Uncommon,Native,,,1,0,17,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Ericameria suffruticosa,"bighead goldenbush, singlehead goldenbush, single-head heath-goldenrod",Present,Uncommon,Native,,,1,0,10,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Erigeron algidus,"Sierra daisy, stalked fleabane",Present,Uncommon,Native,,,1,0,36,0,,,,G2G3,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Erigeron annuus,"annual fleabane, eastern daisy fleabane",Present,Uncommon,Non-native,,,1,0,0,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Erigeron barbellulatus,shining fleabane,Present,Rare,Native,Management Priority,,1,0,5,0,,,,G3?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Erigeron breweri var. breweri,"Brewer's daisy, Brewer's fleabane",Present,Common,Native,,,1,0,33,0,,,,GNRT3T4,CA: SNR,- Erigeron breweri,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Erigeron clokeyi,"Clokey's daisy, Clokey's fleabane",Present,Rare,Native,,,0,0,2,0,,,,G4G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Erigeron compositus,"cutleaf daisy, dwarf mountain fleabane, fernleaf fleabane",Present,Common,Native,,,1,0,32,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Erigeron coulteri,"Coulter's fleabane, large mountain fleabane, whiteray daisy",Present,Common,Native,,,1,0,20,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Erigeron divergens,"spreading daisy, spreading fleabane",Present,Uncommon,Native,,,1,0,4,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Erigeron eatonii var. sonnei,Eaton's fleabane,Present,Rare,Native,,,0,0,1,0,,,,G5T4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Erigeron elmeri,Elmer's erigeron,Present,Uncommon,Native,,,1,0,11,0,,,,G3?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Erigeron foliosus var. hartwegii,Hartweg's fleabane,Present,Uncommon,Native,,,1,0,4,0,,,,G5TNR,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Erigeron inornatus var. inornatus,"California rayless daisy, California rayless fleabane",Present,Rare,Native,Management Priority,,1,0,1,0,,,,G5T4T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Erigeron linearis,"desert yellow fleabane, linearleaf daisy",Present,Rare,Native,Management Priority,,1,0,7,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Erigeron peregrinus var. callianthemus,subalpine fleabane,Present,Common,Native,,,1,0,26,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Erigeron peregrinus var. hirsutus,subalpine fleabane,Present,Common,Native,,,1,0,10,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Asterales/Asteraceae,Erigeron pygmaeus,"dwarf daisy, pygmy fleabane",Present,Uncommon,Native,,,1,0,11,0,,,,G3?,CA: SNR,- ,Report Species Count: 2086
